Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2918.1834181856984
FDU44,OUT046,2583.269097099206
DRG39,OUT035,825.995305759813
FDU32,OUT049,2077.042119117166
FDY27,OUT049,2987.350141712588
NCP54,OUT013,2027.5964299599977
NCZ41,OUT049,2058.7378117899234
DRL49,OUT013,2216.4603079989597
FDI05,OUT018,1237.636298943823
FDY56,OUT045,3855.486983945722
DRC13,OUT013,2032.4199897221563
NCV29,OUT017,2969.2078491065154
FDR24,OUT049,1396.575314209556
FDZ34,OUT018,3030.307054089885
FDP37,OUT035,2028.2276957518459
FDX08,OUT027,5165.94518839644
FDS57,OUT045,2067.4804861649586
NCG18,OUT049,1642.7449400776616
FDK25,OUT018,2631.8929014730647
FDH53,OUT049,1293.896696573214
DRI59,OUT018,3317.78539005905
FDA52,OUT046,2900.6348679428747
FDT20,OUT010,80.18510101789138
FDE36,OUT019,416.08346526909975
FDI24,OUT017,2907.659509710849
FDB28,OUT018,3029.4166729394037
FDV11,OUT017,2919.525420895531
FDP01,OUT046,2457.4206526453595
FDD34,OUT027,4112.499430901741
FDJ50,OUT027,1371.9511639626971
FDZ44,OUT013,1986.6876912079933
DRO59,OUT035,1189.192122646225
DRB48,OUT045,614.4220086936757
FDR21,OUT018,2775.859491467237
NCE42,OUT010,606.559387306867
FDO23,OUT046,1471.7040268952928
NCE30,OUT018,3287.102018492855
FDQ22,OUT035,610.493523153933
FDY01,OUT045,1928.693344382214
FDS08,OUT017,2903.762696375879
FDG28,OUT018,3583.506977838577
FDQ51,OUT018,745.8756619529553
FDB05,OUT017,4084.149895249376
FDO56,OUT049,1959.350579518143
FDE02,OUT018,1436.8648593741773
FDN45,OUT017,3702.2346026778227
FDS09,OUT013,768.6033843390529
NCA54,OUT018,2899.164139952329
FDP09,OUT010,585.3488197953651
FDC53,OUT045,1559.2375865045065
NCM55,OUT017,3090.5491658671
FDL09,OUT018,2622.958942788552
FDA11,OUT019,256.9435550923306
FDA50,OUT045,1511.7278888842925
FDC23,OUT017,2959.4067042156153
FDE22,OUT049,2555.7671178185315
FDD23,OUT046,3122.2797604915722
NCA29,OUT049,2900.682060617706
FDK38,OUT046,2474.6331802915233
DRC13,OUT046,2038.4032098817984
NCP43,OUT049,2949.4197586254963
FDX28,OUT049,1556.2560263490511
FDF08,OUT049,1396.575314209556
FDZ33,OUT046,2483.046419129717
FDD10,OUT049,2908.6786470040443
FDO58,OUT017,2565.289072598997
FDI50,OUT017,3913.6720355254433
FDO58,OUT045,2579.1048056318905
FDX08,OUT013,3019.979918133308
NCK17,OUT010,82.07486738300506
FDF39,OUT035,4224.799314115823
FDU45,OUT010,287.1371745919482
NCJ18,OUT018,1828.6530260192137
DRC27,OUT019,586.167135650485
DRC25,OUT035,1367.7918594884209
FDU59,OUT035,2526.356154358023
FDU28,OUT035,3043.7193522084435
NCP30,OUT046,614.4220086936757
FDB39,OUT018,840.1505117448512
FDE41,OUT013,1361.2187098459417
DRH11,OUT010,168.16650093829176
FDA58,OUT045,3819.4372661039697
FDU50,OUT046,1940.296237272924
FDM34,OUT013,2050.6388473398333
FDM44,OUT027,2533.996520626774
FDR39,OUT045,3027.0246462559253
FDM25,OUT045,2904.846441467296
FDQ49,OUT049,2496.7071892163085
DRH25,OUT018,797.2584603830278
FDM09,OUT027,4150.803477517146
FDL44,OUT019,425.338914130874
NCR42,OUT018,579.3792760391794
DRL59,OUT046,825.995305759813
FDX43,OUT013,2704.4725690696723
DRK47,OUT010,540.657187301991
FDU48,OUT018,1914.4842818950553
FDY12,OUT045,773.3127019835679
NCN43,OUT018,1939.5880606958522
NCM55,OUT018,2987.596354046616
FDQ21,OUT027,3257.233591454326
FDX13,OUT035,4149.266917138961
NCK30,OUT027,5996.413687977809
FDG20,OUT049,2891.439969142683
DRG27,OUT017,612.1667202051684
FDY14,OUT018,3807.4561120164944
FDP59,OUT035,1645.726500233117
FDU60,OUT017,2804.6075255318
NCC18,OUT019,413.1597899764884
DRJ39,OUT017,3744.120171104264
FDS07,OUT049,1947.8825995511716
FDM08,OUT027,5808.680471355697
FDP51,OUT045,1998.6179691317852
FDU16,OUT035,1332.5612746298625
FDH12,OUT013,1642.7449400776616
DRE48,OUT010,449.16878244993705
NCL42,OUT027,6323.53803464035
FDR21,OUT045,2904.8273311899115
NCW29,OUT035,2045.712791784933
FDO11,OUT013,4158.2899567875575
NCM31,OUT049,2089.9273585898372
FDV35,OUT019,329.1037047390899
FDF58,OUT017,964.479122501036
NCE43,OUT049,2774.4360826512147
FDA02,OUT035,2475.3441802832886
DRL37,OUT010,99.0429539717019
FDR24,OUT018,1403.6807256944908
FDW59,OUT049,1334.2165006155365
FDS22,OUT049,647.0165019324583
FDW24,OUT017,771.0574134950606
FDU24,OUT035,1514.1505236920505
FDA21,OUT027,5200.08395733763
FDH58,OUT027,2999.26825555842
FDW36,OUT018,1608.4646979042434
FDI45,OUT027,4875.363862801576
FDU01,OUT018,2946.99819526423
FDF35,OUT027,2919.77848578948
FDU43,OUT019,572.599260745099
FDE24,OUT019,325.42452814498455
FDK50,OUT049,2570.839202319277
FDG31,OUT045,1031.4921058693258
FDC60,OUT045,1410.7668169789054
FDL36,OUT013,1396.575314209556
FDP21,OUT013,3110.9096112870548
FDW16,OUT045,1399.556874365011
FDX02,OUT017,3856.3969458204992
FDQ58,OUT027,3846.0608949709676
FDT51,OUT046,1723.6711199095835
FDD59,OUT049,1260.6387246780957
NCM42,OUT018,1618.34585418342
FDA57,OUT018,586.0395254650562
FDZ48,OUT035,1769.8216413347386
FDE46,OUT045,2502.2498086991523
NCZ30,OUT019,302.55380701968903
FDB56,OUT017,3106.493007604312
FDA25,OUT027,2553.1783061199876
FDD20,OUT013,2079.0055397507444
FDL25,OUT013,1471.1451015475957
NCO18,OUT049,2915.7487437006316
FDJ45,OUT017,605.5064707792916
FDR12,OUT035,2821.7375277935134
NCF19,OUT010,107.21801633187762
FDK25,OUT046,2723.5897018782834
NCR17,OUT046,1971.9923014798417
FDC52,OUT046,2493.5288719787222
NCA54,OUT017,3012.2584250873388
FDR45,OUT010,570.7163799162978
NCM19,OUT049,1947.8825995511716
FDF39,OUT027,6390.3064845458075
FDX23,OUT049,1545.3200777625955
FDD58,OUT027,2546.737796374995
FDX28,OUT013,1624.4294151068962
NCD31,OUT013,2589.1537627941057
FDU57,OUT018,2368.9406345571433
FDI27,OUT046,765.2949080732692
NCM42,OUT046,1651.8084666048856
FDD32,OUT027,2250.0712392052246
FDI34,OUT013,3774.9563070304757
NCM29,OUT049,2115.956704272368
FDG46,OUT018,1750.3485640539666
DRC01,OUT010,119.60976143362893
FDB15,OUT027,5940.17637841034
NCA17,OUT027,3814.736597195015
FDF10,OUT046,2507.644024793843
FDR26,OUT027,4888.840756106626
FDI02,OUT049,1741.7572775263848
NCM54,OUT010,305.3293463466801
FDF14,OUT013,2454.345876688008
FDJ33,OUT010,312.29239065756065
FDM20,OUT035,4065.821314068511
FDC03,OUT027,5520.849795995868
NCX05,OUT046,1959.350579518143
NCM41,OUT027,2500.543940714269
NCU29,OUT010,386.95935713956163
FDQ59,OUT017,1339.1265795994234
FDH46,OUT010,236.40813502699737
FDH09,OUT013,773.1945151360329
NCD06,OUT045,765.2949080732692
FDC15,OUT035,2502.5327569343
DRD37,OUT027,1040.524749927157
FDT28,OUT027,3854.8127462869675
FDR28,OUT027,4435.320716910961
FDT38,OUT017,1359.4732048079627
FDV34,OUT027,1955.4771153571226
FDY52,OUT035,1003.2740367256303
FDB34,OUT013,1356.9857606318335
DRL23,OUT018,1608.4646979042434
DRB24,OUT046,2493.0526971894233
FDJ50,OUT046,850.5263855044959
FDQ49,OUT035,2479.138026651965
FDP20,OUT035,2011.3322487179373
FDV19,OUT027,4373.629113964994
NCR54,OUT045,3058.676273362021
FDO09,OUT010,625.6811070382554
FDS57,OUT018,1990.4132192373158
FDN10,OUT049,1959.350579518143
FDV23,OUT049,2058.7378117899234
FDY28,OUT049,3628.2625528741796
DRG51,OUT013,2580.5547996033088
FDD45,OUT019,233.05623634481927
NCL18,OUT027,5463.322028540928
NCM29,OUT013,2097.203283557347
FDF17,OUT027,5482.926478887315
FDE22,OUT017,2575.035905090798
FDQ22,OUT017,608.2382346654257
FDS01,OUT013,2983.738084995236
FDW35,OUT027,1022.443449874334
FDJ33,OUT046,2033.5823538274437
NCF54,OUT035,2871.0534292094235
FDE09,OUT013,1680.850959112472
NCE06,OUT045,2540.829725517782
DRH49,OUT049,1273.5430115381641
FDY43,OUT045,2797.03008161049
NCT05,OUT017,4090.0072120372147
FDZ34,OUT045,3133.259865910369
FDL38,OUT017,1369.8729658313273
FDZ31,OUT017,3086.203214443871
FDR14,OUT035,855.2186016819659
NCN54,OUT049,1252.7889783703547
NCC42,OUT027,3487.3889376085026
FDK08,OUT017,1559.2375865045065
FDP59,OUT013,1642.7449400776616
FDV22,OUT035,2592.895051381979
FDD33,OUT035,3815.3817190437053
DRE60,OUT027,5955.174979850545
FDK52,OUT046,3803.717388196559
FDA02,OUT017,2497.9323032154007
FDM56,OUT049,1651.7067836349977
FDE57,OUT035,2067.459372353884
FDM32,OUT045,1390.1109756030016
NCQ30,OUT027,3054.1949743732694
FDQ27,OUT027,2491.1360757687844
FDT60,OUT027,3234.444621618709
FDU43,OUT049,4001.7465588278637
NCO55,OUT035,1645.726500233117
FDG02,OUT045,3115.5629494112354
FDJ28,OUT013,3066.4968403466128
FDP40,OUT045,1751.879048385204
FDJ38,OUT045,3115.5629494112354
NCC54,OUT017,3936.916312252659
NCZ41,OUT046,2058.7378117899234
FDK38,OUT019,401.15040426354926
FDU52,OUT013,2465.9454469787947
FDC40,OUT046,1221.9526202071274
NCR30,OUT017,1165.7074482620735
NCN18,OUT017,1737.8715550312895
FDB50,OUT035,1270.0112515509772
FDG04,OUT013,3088.387515898911
FDR26,OUT035,2847.3307174948236
NCT17,OUT018,2984.59768975905
FDX35,OUT027,5844.0262907555325
FDS12,OUT046,2055.9993559320014
NCZ29,OUT027,3425.7779001546633
FDB38,OUT010,405.2241831983343
FDP12,OUT013,608.4567229417636
FDP22,OUT046,789.7664834063656
FDS26,OUT018,3913.4457174018075
FDR52,OUT046,3095.683447266981
DRJ13,OUT046,2576.2171624301945
FDU48,OUT027,3429.595435633236
FDE29,OUT035,940.19269963729
NCT29,OUT049,2038.424323692873
DRK37,OUT018,3026.9510130377
FDK55,OUT046,1369.8729658313273
FDR07,OUT046,1530.4783251703404
FDO21,OUT027,5911.696332013441
FDK46,OUT049,4088.041897399252
FDB12,OUT045,1645.726500233117
FDT31,OUT027,4800.956322614215
FDJ33,OUT045,1997.8640528540689
FDC26,OUT027,3005.7721559641227
NCQ02,OUT045,3089.5930253917404
FDP08,OUT010,553.5530254597023
FDB11,OUT027,5780.783043316214
FDV55,OUT013,2489.4282614647163
FDW20,OUT049,2084.9887599103868
NCJ18,OUT019,320.75987630245766
FDC41,OUT018,1138.8204375711814
FDE14,OUT027,2523.51328481281
FDG35,OUT013,2826.3167917995124
FDF45,OUT035,855.2186016819659
FDS19,OUT027,2184.319152689985
FDS58,OUT019,418.8945423165323
FDA26,OUT017,3780.812553491858
FDM32,OUT049,1369.1321482503795
FDL45,OUT046,2066.6633387720694
FDZ55,OUT049,2550.984855279039
FDY37,OUT049,2140.4152615286753
FDO46,OUT046,3107.231039402469
FDQ60,OUT046,2024.229376016381
FDA19,OUT018,1910.4865068110491
FDL15,OUT046,2514.354035156361
FDM10,OUT018,3186.22074209609
NCL05,OUT017,618.1451699472686
DRK49,OUT010,87.86438549164419
NCE18,OUT027,6315.93993892426
FDG40,OUT049,607.7617592677989
DRI59,OUT045,3778.3031195904005
FDK28,OUT035,4162.9847479033015
NCD06,OUT019,105.86715570975709
FDO11,OUT019,528.2394051225092
FDK27,OUT046,2068.5760563716262
FDT43,OUT027,1367.8888354363776
FDD38,OUT018,1602.0200429332679
FDA16,OUT049,3782.620259646027
FDL14,OUT027,3813.301597644831
NCM17,OUT049,620.4004584357759
FDD20,OUT045,2049.270458937011
FDA40,OUT045,1371.6195924265085
FDL43,OUT045,1263.1482681343969
FDV15,OUT045,1645.726500233117
FDE52,OUT046,1410.7668169789054
NCL17,OUT010,351.5280380506223
NCJ31,OUT045,3830.4305982034352
FDR60,OUT045,1270.0112515509772
NCA18,OUT035,1922.7334650069884
FDS21,OUT027,1832.1444516689173
FDW09,OUT035,1263.1482681343969
FDL26,OUT035,2514.9745312697924
FDS47,OUT018,1374.288074553788
FDC39,OUT046,3482.063603092633
FDT51,OUT035,1723.6711199095835
FDK40,OUT035,4219.302419827491
NCG19,OUT045,3780.2162218102853
FDZ07,OUT046,981.784924454928
FDF08,OUT027,2466.1654741222856
FDO04,OUT013,840.1505117448512
FDK41,OUT018,1329.7328039092204
FDP15,OUT049,3978.579066568493
NCD43,OUT018,1608.4646979042434
NCP18,OUT013,2479.5684277588016
FDZ51,OUT046,1474.1266617030508
DRH13,OUT035,1651.2919911687652
FDF38,OUT045,614.4220086936757
NCI43,OUT045,773.3127019835679
FDM38,OUT027,1768.0516259494816
FDS03,OUT013,991.1062732412342
DRJ47,OUT017,2865.6197466752956
FDT50,OUT010,184.61093224330324
FDV02,OUT046,2897.3336622133597
NCG18,OUT017,1645.726500233117
FDW52,OUT046,2606.8949754420296
FDS40,OUT035,607.7617592677989
FDN31,OUT017,3085.575206380309
FDA37,OUT045,1994.7593819262777
FDA15,OUT046,4152.310444216718
FDL39,OUT046,3044.3292411075436
FDJ53,OUT045,1998.2836160033696
FDX22,OUT013,3763.912334049865
NCZ42,OUT045,3940.0439423433713
FDD56,OUT027,4647.873259737015
FDD40,OUT017,3028.0603315324156
FDS50,OUT013,3738.3963420637347
NCN14,OUT013,3038.2313948999044
FDT15,OUT013,3072.3852565963557
NCS18,OUT027,2543.456106301023
NCO26,OUT010,283.40411891819866
FDF58,OUT018,918.9388817379752
NCB19,OUT013,1361.2187098459417
FDH26,OUT017,2067.7068091855576
DRB24,OUT027,3889.8172457348624
FDA49,OUT018,1344.5584493169092
FDB32,OUT045,1522.840908868033
FDI36,OUT017,3108.501567209097
NCA17,OUT010,332.42474108816697
FDH22,OUT013,2024.3778599200314
NCM26,OUT018,2393.2890445376083
FDT15,OUT027,5262.147291534501
FDB16,OUT018,1357.3808451480315
NCP54,OUT027,3317.977065121593
FDJ36,OUT013,1642.7449400776616
FDO28,OUT045,1981.5588764203953
FDU09,OUT013,840.1505117448512
FDF29,OUT017,2069.5839470340616
FDY08,OUT013,2064.0816629826336
DRJ59,OUT018,582.1110399253135
FDT23,OUT027,2224.6335781377607
FDU15,OUT018,582.1110399253135
FDT47,OUT013,1560.1893519405005
FDI53,OUT019,451.6295194871053
FDR59,OUT018,3768.8211579689655
FDD53,OUT035,614.4220086936757
FDY51,OUT017,3727.608121920857
FDT04,OUT049,612.7052927121943
FDU51,OUT049,2894.427287670668
FDG14,OUT035,2474.4474559389205
NCU06,OUT045,3829.5479852026447
DRG25,OUT046,3122.2797604915722
DRH49,OUT035,1332.5612746298625
FDN15,OUT035,2080.2384032989926
FDL43,OUT018,1176.798332097355
NCT18,OUT049,3091.7448329977374
NCB31,OUT013,3993.0153786907113
FDK57,OUT035,1979.5974670010303
FDY04,OUT019,389.37810677778305
NCP54,OUT046,2046.3498506750184
FDF41,OUT013,3927.258658989509
FDM01,OUT045,1645.726500233117
FDW03,OUT045,1660.595774411022
FDF28,OUT045,2010.6315497016435
FDY37,OUT017,2112.084926439707
FDQ03,OUT017,3901.6023507134655
FDP51,OUT027,3113.412784571296
FDJ40,OUT017,1716.0262370780968
FDC32,OUT049,1468.7224667398377
DRI49,OUT027,2419.7008484122425
NCW54,OUT017,855.2186016819659
FDF09,OUT017,608.2382346654257
FDP45,OUT018,3427.562778434692
DRJ23,OUT018,2924.764281085404
FDS59,OUT017,1716.0262370780968
FDY08,OUT046,2066.653812196932
FDX16,OUT049,2506.0474111624812
FDY16,OUT018,2934.008738387332
FDK32,OUT035,2528.4534531877307
FDQ22,OUT013,612.3852084815063
NCC31,OUT018,2420.5769593085706
FDG58,OUT049,2488.5517977380096
DRF48,OUT013,3120.0699161264156
DRH36,OUT049,1110.7589699250977
NCR30,OUT035,1177.971762528444
FDB03,OUT019,568.9744252879381
FDZ28,OUT027,3404.550231078574
FDR35,OUT017,3066.874103728128
DRD15,OUT027,6082.829882021959
FDJ33,OUT019,323.16289833349043
FDA56,OUT010,247.83681903602977
FDP56,OUT046,767.9397682373617
NCT30,OUT046,767.9397682373617
FDK15,OUT017,1618.4273959087386
FDH44,OUT018,2383.4715981799113
FDV01,OUT013,2465.479143648755
DRG03,OUT017,2494.213717840683
FDG50,OUT027,2449.917762839984
FDR16,OUT010,562.9342204898518
FDZ60,OUT046,1645.726500233117
DRG03,OUT045,2505.7550719655646
FDS56,OUT018,3753.607099022083
FDU33,OUT045,763.1577789491515
DRD27,OUT035,1556.8149516967485
FDW22,OUT046,3766.65126409822
DRA24,OUT045,2567.9266319916196
FDF38,OUT049,612.7052927121943
FDX48,OUT013,2485.653492714652
FDS58,OUT018,2465.1354570676585
FDC32,OUT046,1471.7040268952928
NCQ29,OUT045,4039.994006082789
DRK39,OUT018,1332.155438716978
NCS38,OUT017,1911.5159399172856
DRO47,OUT013,1738.5345785417376
DRG27,OUT027,1026.2806527171206
FDC57,OUT027,5367.184824877032
FDS55,OUT046,2483.2321434823198
NCJ06,OUT018,1896.8610978727725
FDO01,OUT019,283.12255039766416
NCM55,OUT045,3090.5491658671
FDC52,OUT049,2488.241638336363
FDQ15,OUT045,1277.7715025763894
NCT30,OUT027,1392.555532476777
NCR42,OUT027,946.4816322020827
FDD28,OUT035,855.2186016819659
FDQ34,OUT049,1642.7449400776616
FDZ12,OUT027,3474.859958882403
DRE13,OUT019,202.93570064430156
NCN07,OUT019,321.21877785708773
FDM28,OUT035,3024.8369203727693
FDI10,OUT017,2901.936988738089
FDQ25,OUT013,2803.123242109493
FDA38,OUT010,573.0707680668077
DRI13,OUT049,3741.811631534831
FDY20,OUT027,2632.3744412050746
NCZ53,OUT035,3087.550501579533
NCM31,OUT013,2433.936984091332
DRB01,OUT017,3139.1482821601116
DRF37,OUT046,4036.606484350849
NCF42,OUT049,2894.427287670668
FDF16,OUT018,2368.9406345571433
FDB41,OUT013,765.9029680251923
FDR34,OUT013,3810.367872782509
FDR15,OUT018,2387.819890076558
NCV42,OUT019,281.41194247719847
FDW51,OUT035,3690.8220010315526
FDU36,OUT017,1548.3016379180508
FDX60,OUT049,1307.1570050226226
FDY03,OUT035,1916.8620597011256
FDW55,OUT045,4058.6361339618525
FDT01,OUT010,564.3101612593808
FDG58,OUT013,2473.779264532097
FDK21,OUT017,4001.0281035805015
NCS41,OUT019,422.82797721339307
FDS10,OUT045,3015.5475740158604
NCT53,OUT046,2544.955964489042
FDJ28,OUT018,2973.377937257897
FDX44,OUT045,1372.295600639085
FDT20,OUT018,584.3228094835747
FDO44,OUT017,1680.3916625265408
NCX17,OUT049,3814.4522155017335
FDY01,OUT017,1938.898664795064
FDJ12,OUT027,5517.744170737655
DRK35,OUT018,579.3792760391794
FDD47,OUT019,386.91145028407607
NCM53,OUT035,1645.726500233117
FDO45,OUT013,1367.3855216551979
NCM42,OUT010,264.1151066265632
FDE04,OUT046,2961.506389195416
NCI30,OUT027,6023.557445433004
FDZ19,OUT013,2875.260921808536
FDW57,OUT013,2928.7118687610496
FDA25,OUT013,1642.7449400776616
FDT22,OUT046,866.4734168929918
FDP51,OUT013,1990.8049076280731
FDD48,OUT027,2955.9248464847706
FDY39,OUT035,3105.2828068328167
FDO48,OUT010,577.2273811263674
FDD23,OUT027,5110.782420866248
DRN35,OUT027,969.3556331707073
FDT01,OUT035,3650.7367165697137
FDC20,OUT010,160.3306937949515
DRJ35,OUT035,989.3373587431001
FDB32,OUT046,1471.7040268952928
FDL24,OUT046,2919.9186649709063
NCV42,OUT035,1815.2061695430928
FDZ46,OUT046,1654.688343790453
FDC15,OUT013,2479.085717807287
FDD08,OUT019,74.79273151590375
FDY50,OUT049,1390.0461662346302
FDD36,OUT013,2039.716342333913
FDG57,OUT027,1431.009738782973
FDL21,OUT018,586.0395254650562
FDN16,OUT027,2544.040844864501
FDJ09,OUT027,1056.284803054524
FDS01,OUT010,450.65864313785454
FDV33,OUT017,4064.073158197136
DRE12,OUT017,1913.1433507846198
FDR07,OUT013,1542.8974429548375
FDP48,OUT010,501.34680041247185
NCB55,OUT035,855.2186016819659
FDQ08,OUT013,888.1791806933379
FDR34,OUT035,3901.2462251588076
FDO33,OUT046,1744.7388376818399
FDP13,OUT045,612.7052927121943
FDX12,OUT049,4023.787032683849
NCT06,OUT049,2701.8607068592437
FDR16,OUT019,567.1348388878284
FDE36,OUT046,2548.5553653217585
FDZ36,OUT049,3142.537387868055
FDV13,OUT045,1371.6195924265085
NCZ17,OUT035,607.7617592677989
FDU56,OUT045,3055.3202323098362
FDM09,OUT035,2867.760411195105
FDV02,OUT017,2888.0359245938284
FDS34,OUT018,1742.4230370718215
FDA11,OUT049,1518.2525698896352
FDP09,OUT017,3781.611358443276
FDB29,OUT027,2983.61847265174
FDT19,OUT017,2911.864018421779
DRH15,OUT017,630.2488192408255
FDY38,OUT046,3792.9075553481725
FDF14,OUT027,3710.5635205015506
FDN48,OUT010,206.39712537618578
FDQ12,OUT013,3863.3685815545946
NCJ43,OUT045,2886.532325870942
FDE17,OUT019,326.8815777555692
FDB05,OUT035,4093.8613073872684
FDH10,OUT045,2917.1397499240666
NCR06,OUT017,612.1667202051684
FDU32,OUT018,1931.641419902632
FDD56,OUT049,2891.439969142683
FDO36,OUT018,2900.5400148693234
FDH16,OUT010,190.0404636034594
FDX10,OUT018,579.3792760391794
FDZ37,OUT017,1374.0422272342664
FDU31,OUT010,553.3282498268649
DRC49,OUT049,2095.2521463451144
FDL15,OUT045,2512.5021750931132
FDN32,OUT019,476.6157717900097
DRH59,OUT027,1963.3047288343696
NCU29,OUT049,2488.280228730139
FDR37,OUT019,524.4828095613582
FDS14,OUT018,2403.023965950141
FDU02,OUT027,5973.078338428176
FDJ08,OUT035,3090.906542631719
NCZ06,OUT045,3928.5694793866655
FDO31,OUT049,1314.3212049817585
FDH31,OUT018,1590.149172933478
FDS58,OUT017,2568.2284412822564
NCA53,OUT027,1363.3828207661618
FDF50,OUT046,3116.0482454220482
NCW42,OUT049,3776.265094002544
NCQ17,OUT045,2504.909996787933
FDK51,OUT018,3885.6436288671234
NCW41,OUT010,398.73646479245343
NCR29,OUT017,855.2186016819659
FDB08,OUT019,353.50854021348187
FDA40,OUT027,2539.520507546159
FDL14,OUT018,2429.3674259829027
FDB47,OUT046,3721.93751958636
FDO03,OUT035,3879.052461801555
DRK13,OUT019,453.77717438602144
FDX13,OUT010,546.3100206049504
FDF52,OUT046,3106.903199768133
FDT11,OUT013,3111.61745692921
FDB08,OUT013,2543.973155086514
FDQ28,OUT018,2433.0925306152885
FDD29,OUT045,4154.236570668198
NCQ29,OUT027,5954.593048820917
NCO02,OUT013,991.1062732412342
FDR56,OUT010,527.5535158016474
NCM54,OUT049,2051.194524248252
FDP51,OUT035,1933.6904798597668
FDT38,OUT013,1354.0944726983973
FDZ20,OUT018,3746.339817562342
FDJ53,OUT013,2011.1604426740116
FDX13,OUT049,4138.823048078403
FDP58,OUT035,3677.470919872789
NCK31,OUT019,142.20158375370255
